Interval Duration,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.27174382421195853,0.3864227198699642,-0.6812568496402415,0.2014545433660958,-0.6408055195127643
1.5942988466447772,1.7646559693170765,-0.6812568496402415,0.2775594979996055,-0.23762877141572739
-0.5632242165663325,-0.47497306103448095,0.2328953412747359,0.6376925887981424,-0.6966211905092863
-0.5682389433370143,-0.5180428500797032,0.46143338900348024,0.6043198543272011,-0.6468042204804163
-0.5665275288448937,-0.5180428500797032,0.6899714367322246,0.5892247128332571,-0.7309824327780852
-0.5682556061475356,-0.5180428500797032,0.46143338900348024,0.6033035522533096,-0.6470689318398429
-0.6836735601304442,-0.6041824281701477,-0.2241807541827528,-1.8557739925274812,-0.7356063424919407
-0.5654114202308154,-0.5180428500797032,0.2328953412747359,0.6402820087815091,-0.6365786768380488
-0.5663359664620681,-0.5180428500797032,0.46143338900348024,0.6024049510877532,-0.7811495049274872
-0.6837697009508611,-0.6041824281701477,0.004357293545991548,-1.85359426224428,-0.738014361955112
1.000943716196759,0.3864227198699642,2.5182758185621794,1.7694524633288686,0.8667683678024578
-0.5682803606106477,-0.5180428500797032,0.2328953412747359,0.6040821890315249,-0.580161000975734
2.1071919623038347,2.2814934378597433,-0.45271880191149716,-0.2683848479165427,0.7026601335721118
0.911152685289995,0.9463299774578535,-0.9097948973689859,-0.24909095286565386,0.7862064542376012
1.1532380282552586,1.2908882898196317,-0.45271880191149716,-0.2219201508723563,0.7484082338343113
1.4772508142628311,1.5923768131361873,-0.45271880191149716,1.1835758207811173,-0.03186692391818423
-0.5682593223139107,-0.5611126391249255,-0.2241807541827528,0.7338632848237371,-0.6411300044049648
0.07270529383565902,0.04186440750818613,-0.9097948973689859,-0.386074438856356,0.6975068011394029
-0.3018896712209669,-0.25962411580836964,-0.2241807541827528,-0.6080198728327654,0.8640614806754179
-0.5671471696188769,-0.5180428500797032,0.2328953412747359,0.5969386492872021,-0.7416690865304219
1.8693965737897518,1.9800049145431877,-0.9097948973689859,-0.39133702754632776,0.882049044502263
-0.5655041445756935,-0.5180428500797032,0.2328953412747359,0.5358926204835333,-0.6416124622052101
-0.5682587229322373,-0.5180428500797032,0.2328953412747359,0.6017983387140275,-0.6474659988789828
-0.5668405858929217,-0.5180428500797032,0.6899714367322246,0.6362914952931567,-0.7418654852809641
-0.6315823777803847,-0.6041824281701477,-0.45271880191149716,-0.6283594951846291,-0.6352295028125841
1.0299723700222407,1.1186091336387425,-1.1383329450977302,-0.2668479456711707,0.5148815803633585
1.1225017360421987,0.5156320870056309,2.746813866290924,1.7675647218374977,0.839409167944299
1.4178941670202247,1.4200976569552983,-0.2241807541827528,1.773526725540459,-0.37871565645206706
0.28299289958240037,-0.08734495962748064,0.9185094844609689,1.7680468428658693,0.8732281788800786
-0.6314898332500085,-0.6041824281701477,0.2328953412747359,-0.6248284679345837,-0.6331374291655026
-0.5681805635620231,-0.5180428500797032,0.2328953412747359,0.6346889521565977,-0.6352081551223077
-0.5682466753606015,-0.5180428500797032,0.004357293545991548,0.6358682247189525,-0.6387134458656829
2.11298486630112,2.324563226904966,-0.45271880191149716,-0.3741753297195048,0.8550954507593543
-0.628866998985283,-0.64725221721537,-0.9097948973689859,-0.6951230719585639,-0.7355721861874986
0.06483439351478859,0.12800398559863063,-0.9097948973689859,-0.29704049213806494,0.5048652440856991
-0.5683528857931318,-0.5180428500797032,0.2328953412747359,0.636535951025852,-0.6521283344353358
-0.5116330384082414,-0.4319032719892587,0.2328953412747359,0.6339487945214917,-0.6736895016144405
-0.5625348677037303,-0.47497306103448095,0.46143338900348024,0.5656143633170883,-0.7165044292326707
-0.6314299550208337,-0.64725221721537,-0.45271880191149716,-0.6235518657749519,-0.6375307838243737
-0.6939793885614226,-0.7333917953058144,-0.9097948973689859,-2.7668989874265266,-1.055962591392884
-0.6809126882663297,-0.6041824281701477,-0.45271880191149716,-1.756400473707775,-0.7328140646037954
-0.563467805278411,-0.5180428500797032,-0.2241807541827528,0.7114412617859491,-0.7153559234958033
-0.5097302413477972,-0.47497306103448095,0.2328953412747359,0.5650552840024979,-0.7125849932979343
1.0326486691322356,1.1616789226839648,-0.45271880191149716,-0.3673373596410512,0.6732857117518661
-0.5606666549658426,-0.47497306103448095,0.6899714367322246,0.6392747606236435,-0.7150186299894372
-0.6315756047674752,-0.6041824281701477,-0.6812568496402415,-1.1715921932510633,-0.6454977418355042
0.033314769392734075,0.12800398559863063,-0.45271880191149716,0.16929050668459272,-0.715445583794964
